bbox_gap_voxels,contact_fraction_r1,contact_fraction_r2,duplicate_score_r1,duplicate_score_r2,exact_voxel_iou,gt_false_split_pair,gt_instance_id,gt_instance_label,label_hist_cosine,left_index,left_label,left_uid,min_distance_m,right_index,right_label,right_uid,scene,voxel_size_m
0,0.11267605633802817,0.29577464788732394,0.033279763097647776,0.08735937813132541,0.005813953488372093,False,,,0.295357897491624,11,book,0fa92eea-9420-4d2f-8a92-8c9bb5949927,0.0,16,potted plant,80235437-22ca-4f34-b806-2a8ab240e0fd,room0,0.05
0,0.2647058823529412,0.5588235294117647,0.11657962530198313,0.24611254230418658,0.010744985673352435,True,88,ceiling,0.4404119178074918,12,cabinet,05a76b48-14a2-4f04-b6d7-cd3efeaad3f2,0.0,16,potted plant,80235437-22ca-4f34-b806-2a8ab240e0fd,room0,0.05
0,0.2629558541266795,0.463531669865643,0.0037622154218437008,0.006631934484490903,0.00996412913511359,False,,,0.014307403173580788,13,poster,3c63ee2d-f01e-4946-b9d5-3c600b56c4de,0.0,17,lamp,bad208e3-b02a-4b68-92f0-7154c7ad968a,room0,0.05
1,0.0,0.0,0.0,0.0,0.0,False,,,0.0,13,poster,3c63ee2d-f01e-4946-b9d5-3c600b56c4de,0.20615528128088303,33,pillow,a79fff03-b643-4f0a-a17e-6c6fd6c43b93,room0,0.05
0,0.159682899207248,0.29331823329558326,0.0038302546825586376,0.007035716048104165,0.006767842493847416,True,25,floor,0.023986630387938135,14,closet door,2f829186-7d8e-4fe9-89f3-923bae59a495,0.0,17,lamp,bad208e3-b02a-4b68-92f0-7154c7ad968a,room0,0.05
0,0.5833333333333334,0.8333333333333334,0.23437882907380828,0.334826898676869,0.06172839506172839,True,25,floor,0.40179227841224274,15,sofa chair,911fae52-0421-4ddc-975c-8132bce72db2,0.0,24,end table,ab35e58b-5fc2-42a1-8099-c287ee7fd12f,room0,0.05
0,0.0,0.08823529411764706,0.0,0.008719753439150843,0.0,False,,,0.09882387231037622,15,sofa chair,911fae52-0421-4ddc-975c-8132bce72db2,0.1,33,pillow,a79fff03-b643-4f0a-a17e-6c6fd6c43b93,room0,0.05
0,0.2426470588235294,0.4338235294117647,0.05945223039200856,0.1062933816099547,0.0457516339869281,False,,,0.24501525252464135,15,sofa chair,911fae52-0421-4ddc-975c-8132bce72db2,0.0,68,end table,cab56457-7af7-48ab-9298-1cb73bd0f4a6,room0,0.05
0,1.0,1.0,0.4529461721370819,0.4529461721370819,0.0012413108242303873,False,,,0.4529461721370819,17,lamp,bad208e3-b02a-4b68-92f0-7154c7ad968a,0.0,20,sofa chair,e0b22400-ef85-4fa7-a2cc-c1a9a2560507,room0,0.05
1,0.0,0.01250625312656328,0.0,5.344163854460359e-07,0.0,False,,,4.273193418026503e-05,17,lamp,bad208e3-b02a-4b68-92f0-7154c7ad968a,0.15000000000000002,33,pillow,a79fff03-b643-4f0a-a17e-6c6fd6c43b93,room0,0.05
0,0.8571428571428571,1.0,0.28318488629024297,0.3303823673386168,0.0007444168734491315,False,,,0.3303823673386168,17,lamp,bad208e3-b02a-4b68-92f0-7154c7ad968a,0.0,42,lamp,e05e915e-d51d-49d2-80ed-42b6658e24f1,room0,0.05
0,0.0,0.016304347826086956,0.0,1.9679218306816708e-07,0.0,False,,,1.2069920561514247e-05,17,lamp,bad208e3-b02a-4b68-92f0-7154c7ad968a,0.1224744871391589,68,end table,cab56457-7af7-48ab-9298-1cb73bd0f4a6,room0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,0.02710709293094467,20,sofa chair,e0b22400-ef85-4fa7-a2cc-c1a9a2560507,0.2345207879911715,68,end table,cab56457-7af7-48ab-9298-1cb73bd0f4a6,room0,0.05
0,0.8924050632911392,1.0,0.7350834693952085,0.8237105543577514,0.03881075307103436,False,,,0.8237105543577514,21,window,50c1f5da-99f0-4dc2-b075-31b2e43d000a,0.0,71,blinds,b802f3e3-2823-446b-a014-c4ed6b52d175,room0,0.05
0,0.5915492957746479,0.8415492957746479,0.34829697654382574,0.4954939130593712,0.13817663817663817,True,88,ceiling,0.5887877460621816,22,pillow,b1d05c8f-8139-4d04-9ea7-ffa368838cfb,0.0,23,sofa chair,3cb7b117-0a9e-4527-9ba5-d2c2f127c7fb,room0,0.05
