ap_minus_prevalence,auroc,average_precision,bottom20_error_rate,bottom20_errors,n,positives,prevalence,scale,scene,score,target,top20_error_rate,top20_errors,top20_n,top_bottom_ratio
0.042128565859729905,0.5239651416122004,0.6557649294960936,0.6666666666666666,6,44,27,0.6136363636363636,0.05,room0,multi_owner_voxel_fraction,sidecar_original_association,0.6666666666666666,6,9,1.0
0.05929236209534172,0.5076252723311546,0.6729287257317054,0.8888888888888888,8,44,27,0.6136363636363636,0.05,room0,mean_owner_entropy,sidecar_original_association,0.6666666666666666,6,9,0.75
-0.010215668078644491,0.4901960784313726,0.6034206955577192,0.7777777777777778,7,44,27,0.6136363636363636,0.05,room0,foreign_owner_link_fraction,sidecar_original_association,0.4444444444444444,4,9,0.5714285714285714
-0.020826315323471567,0.4869281045751634,0.5928100483128921,0.5555555555555556,5,44,27,0.6136363636363636,0.05,room0,semantic_mean,sidecar_original_association,0.5555555555555556,5,9,1.0
0.04706478607471032,0.514161220043573,0.660701149711074,0.6666666666666666,6,44,27,0.6136363636363636,0.05,room0,combined_mean,sidecar_original_association,0.5555555555555556,5,9,0.8333333333333334
0.007184285228625131,0.4509803921568627,0.6208206488649888,0.6666666666666666,6,44,27,0.6136363636363636,0.05,room0,combined_top2_mean,sidecar_original_association,0.5555555555555556,5,9,0.8333333333333334
-0.054011506747874694,0.429193899782135,0.559624856888489,0.5555555555555556,5,44,27,0.6136363636363636,0.05,room0,framebalanced_semantic_mean,sidecar_original_association,0.5555555555555556,5,9,1.0
0.07012003025244484,0.517429193899782,0.6837563938888085,0.7777777777777778,7,44,27,0.6136363636363636,0.05,room0,owner_overlap_mean,sidecar_original_association,0.6666666666666666,6,9,0.8571428571428571
0.09487794415602002,0.6176470588235294,0.7085143077923837,0.3333333333333333,3,44,27,0.6136363636363636,0.05,room0,size_num_detections,sidecar_original_association,0.5555555555555556,5,9,1.6666666666666667
0.02551877483030618,0.5196078431372548,0.6391551384666698,0.4444444444444444,4,44,27,0.6136363636363636,0.05,room0,size_object_voxels,sidecar_original_association,0.4444444444444444,4,9,1.0
-0.11426574604208961,0.31590413943355117,0.49937061759427404,0.6666666666666666,6,44,27,0.6136363636363636,0.05,room0,framebalanced_mean_disagreement_size_residual,sidecar_original_association,0.2222222222222222,2,9,0.3333333333333333
0.06544680230375699,0.5751633986928104,0.6790831659401206,0.4444444444444444,4,44,27,0.6136363636363636,0.05,room0,framebalanced_majority_entropy_size_residual,sidecar_original_association,0.7777777777777778,7,9,1.7500000000000002
0.08253541593242864,0.5708061002178649,0.6961717795687923,0.6666666666666666,6,44,27,0.6136363636363636,0.05,room0,mean_owner_entropy_size_residual,sidecar_original_association,0.7777777777777778,7,9,1.1666666666666667
0.04578257903897809,0.5620915032679739,0.6594189426753417,0.5555555555555556,5,44,27,0.6136363636363636,0.05,room0,voxel_second_region_size_residual,sidecar_original_association,0.5555555555555556,5,9,1.0
0.10371057513914661,0.5824175824175823,0.4537105751391466,0.25,1,20,7,0.35,0.05,room0,voxel_majority_entropy,sidecar_strict_association,0.25,1,4,1.0
0.010666131254366551,0.43956043956043955,0.36066613125436653,0.25,1,20,7,0.35,0.05,room0,voxel_vote_entropy,sidecar_strict_association,0.25,1,4,1.0
-0.06025632679768017,0.31868131868131866,0.2897436732023198,0.25,1,20,7,0.35,0.05,room0,voxel_mean_disagreement,sidecar_strict_association,0.0,0,4,0.0
0.1111111111111111,0.6153846153846153,0.4611111111111111,0.25,1,20,7,0.35,0.05,room0,voxel_second_region,sidecar_strict_association,0.5,2,4,2.0
0.09291819291819292,0.6043956043956044,0.4429181929181929,0.25,1,20,7,0.35,0.05,room0,voxel_second_fraction,sidecar_strict_association,0.25,1,4,1.0
0.09285714285714286,0.5384615384615384,0.44285714285714284,0.0,0,20,7,0.35,0.05,room0,fragmentation,sidecar_strict_association,0.75,3,4,
0.09304029304029304,0.46703296703296704,0.443040293040293,0.25,1,20,7,0.35,0.05,room0,pair_conflict,sidecar_strict_association,0.25,1,4,1.0
-0.027457066742780978,0.3791208791208791,0.322542933257219,0.25,1,20,7,0.35,0.05,room0,nonspatial_owner_label_entropy,sidecar_strict_association,0.25,1,4,1.0
-0.023562152133580705,0.423076923076923,0.3264378478664193,0.25,1,20,7,0.35,0.05,room0,frozen_semantic_max,sidecar_strict_association,0.0,0,4,0.0
-0.03655154369440078,0.40109890109890106,0.3134484563055992,0.25,1,20,7,0.35,0.05,room0,frozen_combined_max,sidecar_strict_association,0.0,0,4,0.0
0.06969696969696976,0.5604395604395604,0.41969696969696973,0.25,1,20,7,0.35,0.05,room0,framebalanced_majority_entropy,sidecar_strict_association,0.25,1,4,1.0
-0.06679740476732954,0.29670329670329665,0.28320259523267044,0.25,1,20,7,0.35,0.05,room0,framebalanced_mean_disagreement,sidecar_strict_association,0.0,0,4,0.0
-0.06613465899180182,0.2967032967032967,0.28386534100819816,0.25,1,20,7,0.35,0.05,room0,persistent_conflict_fraction,sidecar_strict_association,0.0,0,4,0.0
