ap_minus_prevalence,auroc,average_precision,bottom20pct,n,positives,prevalence,scene,score,target_level,task,top10,top20pct,top5,top_to_bottom_ratio,voxel_size_m
-0.004048397467834808,0.53,0.7535273601079228,"{""error_rate"": 0.5714285714285714, ""k"": 7, ""true_errors"": 4}",33,25,0.7575757575757576,office0,combined,object,mask_any,"{""k"": 10, ""lift_vs_prevalence"": 0.9239999999999999, ""precision"": 0.7, ""true_errors"": 7}","{""k"": 7, ""lift_vs_prevalence"": 0.9428571428571428, ""precision"": 0.7142857142857143, ""true_errors"": 5}","{""k"": 5, ""lift_vs_prevalence"": 1.056, ""precision"": 0.8, ""true_errors"": 4}",1.25,0.1
0.24112005887442123,0.884297520661157,0.9077867255410879,"{""error_rate"": 0.0, ""k"": 7, ""true_errors"": 0}",33,22,0.6666666666666666,office0,nonspatial,object,mask_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.35, ""precision"": 0.9, ""true_errors"": 9}","{""k"": 7, ""lift_vs_prevalence"": 1.2857142857142858, ""precision"": 0.8571428571428571, ""true_errors"": 6}","{""k"": 5, ""lift_vs_prevalence"": 1.2000000000000002, ""precision"": 0.8, ""true_errors"": 4}",,0.1
-0.02210558495507542,0.4772727272727273,0.6445610817115912,"{""error_rate"": 0.5714285714285714, ""k"": 7, ""true_errors"": 4}",33,22,0.6666666666666666,office0,voxel_semantic,object,mask_repeated,"{""k"": 10, ""lift_vs_prevalence"": 0.9, ""precision"": 0.6, ""true_errors"": 6}","{""k"": 7, ""lift_vs_prevalence"": 0.8571428571428571, ""precision"": 0.5714285714285714, ""true_errors"": 4}","{""k"": 5, ""lift_vs_prevalence"": 0.9, ""precision"": 0.6, ""true_errors"": 3}",1.0,0.1
0.0,0.5,0.6666666666666666,"{""error_rate"": 0.14285714285714285, ""k"": 7, ""true_errors"": 1}",33,22,0.6666666666666666,office0,fragmentation,object,mask_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.5, ""precision"": 1.0, ""true_errors"": 10}","{""k"": 7, ""lift_vs_prevalence"": 1.5, ""precision"": 1.0, ""true_errors"": 7}","{""k"": 5, ""lift_vs_prevalence"": 1.5, ""precision"": 1.0, ""true_errors"": 5}",7.0,0.1
0.130627526842942,0.6033057851239669,0.7972941935096086,"{""error_rate"": 0.5714285714285714, ""k"": 7, ""true_errors"": 4}",33,22,0.6666666666666666,office0,duplicate_incident,object,mask_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.35, ""precision"": 0.9, ""true_errors"": 9}","{""k"": 7, ""lift_vs_prevalence"": 1.2857142857142858, ""precision"": 0.8571428571428571, ""true_errors"": 6}","{""k"": 5, ""lift_vs_prevalence"": 1.5, ""precision"": 1.0, ""true_errors"": 5}",1.5,0.1
0.014490590333998798,0.5495867768595042,0.6811572570006654,"{""error_rate"": 0.42857142857142855, ""k"": 7, ""true_errors"": 3}",33,22,0.6666666666666666,office0,combined,object,mask_repeated,"{""k"": 10, ""lift_vs_prevalence"": 0.9, ""precision"": 0.6, ""true_errors"": 6}","{""k"": 7, ""lift_vs_prevalence"": 0.8571428571428571, ""precision"": 0.5714285714285714, ""true_errors"": 4}","{""k"": 5, ""lift_vs_prevalence"": 1.2000000000000002, ""precision"": 0.8, ""true_errors"": 4}",1.3333333333333333,0.1
0.1894723805877464,0.8157894736842106,0.7652299563453222,"{""error_rate"": 0.0, ""k"": 7, ""true_errors"": 0}",33,19,0.5757575757575758,office0,nonspatial,object,mask_severe,"{""k"": 10, ""lift_vs_prevalence"": 1.3894736842105262, ""precision"": 0.8, ""true_errors"": 8}","{""k"": 7, ""lift_vs_prevalence"": 1.2406015037593985, ""precision"": 0.7142857142857143, ""true_errors"": 5}","{""k"": 5, ""lift_vs_prevalence"": 1.0421052631578946, ""precision"": 0.6, ""true_errors"": 3}",,0.1
0.0289119004231011,0.5582706766917294,0.6046694761806769,"{""error_rate"": 0.2857142857142857, ""k"": 7, ""true_errors"": 2}",33,19,0.5757575757575758,office0,voxel_semantic,object,mask_severe,"{""k"": 10, ""lift_vs_prevalence"": 1.0421052631578946, ""precision"": 0.6, ""true_errors"": 6}","{""k"": 7, ""lift_vs_prevalence"": 0.9924812030075186, ""precision"": 0.5714285714285714, ""true_errors"": 4}","{""k"": 5, ""lift_vs_prevalence"": 1.0421052631578946, ""precision"": 0.6, ""true_errors"": 3}",2.0,0.1
0.0,0.5,0.5757575757575758,"{""error_rate"": 0.14285714285714285, ""k"": 7, ""true_errors"": 1}",33,19,0.5757575757575758,office0,fragmentation,object,mask_severe,"{""k"": 10, ""lift_vs_prevalence"": 1.563157894736842, ""precision"": 0.9, ""true_errors"": 9}","{""k"": 7, ""lift_vs_prevalence"": 1.488721804511278, ""precision"": 0.8571428571428571, ""true_errors"": 6}","{""k"": 5, ""lift_vs_prevalence"": 1.7368421052631577, ""precision"": 1.0, ""true_errors"": 5}",6.0,0.1
0.22846308408093308,0.7218045112781954,0.8042206598385089,"{""error_rate"": 0.2857142857142857, ""k"": 7, ""true_errors"": 2}",33,19,0.5757575757575758,office0,duplicate_incident,object,mask_severe,"{""k"": 10, ""lift_vs_prevalence"": 1.563157894736842, ""precision"": 0.9, ""true_errors"": 9}","{""k"": 7, ""lift_vs_prevalence"": 1.488721804511278, ""precision"": 0.8571428571428571, ""true_errors"": 6}","{""k"": 5, ""lift_vs_prevalence"": 1.7368421052631577, ""precision"": 1.0, ""true_errors"": 5}",3.0,0.1
0.07169814406589203,0.6240601503759399,0.6474557198234678,"{""error_rate"": 0.14285714285714285, ""k"": 7, ""true_errors"": 1}",33,19,0.5757575757575758,office0,combined,object,mask_severe,"{""k"": 10, ""lift_vs_prevalence"": 1.0421052631578946, ""precision"": 0.6, ""true_errors"": 6}","{""k"": 7, ""lift_vs_prevalence"": 0.9924812030075186, ""precision"": 0.5714285714285714, ""true_errors"": 4}","{""k"": 5, ""lift_vs_prevalence"": 1.3894736842105262, ""precision"": 0.8, ""true_errors"": 4}",4.0,0.1
0.18918128654970745,0.931578947368421,0.9808479532163741,"{""error_rate"": 0.4, ""k"": 5, ""true_errors"": 2}",24,19,0.7916666666666666,office0,nonspatial,object,association_loose,"{""k"": 10, ""lift_vs_prevalence"": 1.2631578947368423, ""precision"": 1.0, ""true_errors"": 10}","{""k"": 5, ""lift_vs_prevalence"": 1.2631578947368423, ""precision"": 1.0, ""true_errors"": 5}","{""k"": 5, ""lift_vs_prevalence"": 1.2631578947368423, ""precision"": 1.0, ""true_errors"": 5}",2.5,0.1
0.08337150465633447,0.7526315789473684,0.8750381713230011,"{""error_rate"": 0.4, ""k"": 5, ""true_errors"": 2}",24,19,0.7916666666666666,office0,voxel_semantic,object,association_loose,"{""k"": 10, ""lift_vs_prevalence"": 1.1368421052631579, ""precision"": 0.9, ""true_errors"": 9}","{""k"": 5, ""lift_vs_prevalence"": 1.0105263157894737, ""precision"": 0.8, ""true_errors"": 4}","{""k"": 5, ""lift_vs_prevalence"": 1.0105263157894737, ""precision"": 0.8, ""true_errors"": 4}",2.0,0.1
0.0,0.5,0.7916666666666666,"{""error_rate"": 0.8, ""k"": 5, ""true_errors"": 4}",24,19,0.7916666666666666,office0,fragmentation,object,association_loose,"{""k"": 10, ""lift_vs_prevalence"": 1.2631578947368423, ""precision"": 1.0, ""true_errors"": 10}","{""k"": 5, ""lift_vs_prevalence"": 1.2631578947368423, ""precision"": 1.0, ""true_errors"": 5}","{""k"": 5, ""lift_vs_prevalence"": 1.2631578947368423, ""precision"": 1.0, ""true_errors"": 5}",1.25,0.1
0.04290926244649573,0.5368421052631578,0.8345759291131624,"{""error_rate"": 0.8, ""k"": 5, ""true_errors"": 4}",24,19,0.7916666666666666,office0,duplicate_incident,object,association_loose,"{""k"": 10, ""lift_vs_prevalence"": 1.0105263157894737, ""precision"": 0.8, ""true_errors"": 8}","{""k"": 5, ""lift_vs_prevalence"": 1.0105263157894737, ""precision"": 0.8, ""true_errors"": 4}","{""k"": 5, ""lift_vs_prevalence"": 1.0105263157894737, ""precision"": 0.8, ""true_errors"": 4}",1.0,0.1
0.07267640340395765,0.6894736842105262,0.8643430700706243,"{""error_rate"": 0.4, ""k"": 5, ""true_errors"": 2}",24,19,0.7916666666666666,office0,combined,object,association_loose,"{""k"": 10, ""lift_vs_prevalence"": 1.1368421052631579, ""precision"": 0.9, ""true_errors"": 9}","{""k"": 5, ""lift_vs_prevalence"": 1.0105263157894737, ""precision"": 0.8, ""true_errors"": 4}","{""k"": 5, ""lift_vs_prevalence"": 1.0105263157894737, ""precision"": 0.8, ""true_errors"": 4}",2.0,0.1
0.18477872436205778,0.837962962962963,0.9347787243620578,"{""error_rate"": 0.4, ""k"": 5, ""true_errors"": 2}",24,18,0.75,office0,nonspatial,object,association_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.2, ""precision"": 0.9, ""true_errors"": 9}","{""k"": 5, ""lift_vs_prevalence"": 1.3333333333333333, ""precision"": 1.0, ""true_errors"": 5}","{""k"": 5, ""lift_vs_prevalence"": 1.3333333333333333, ""precision"": 1.0, ""true_errors"": 5}",2.5,0.1
0.05100650983003918,0.6435185185185185,0.8010065098300392,"{""error_rate"": 0.4, ""k"": 5, ""true_errors"": 2}",24,18,0.75,office0,voxel_semantic,object,association_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.0666666666666667, ""precision"": 0.8, ""true_errors"": 8}","{""k"": 5, ""lift_vs_prevalence"": 0.7999999999999999, ""precision"": 0.6, ""true_errors"": 3}","{""k"": 5, ""lift_vs_prevalence"": 0.7999999999999999, ""precision"": 0.6, ""true_errors"": 3}",1.4999999999999998,0.1
0.0,0.5,0.75,"{""error_rate"": 0.8, ""k"": 5, ""true_errors"": 4}",24,18,0.75,office0,fragmentation,object,association_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.2, ""precision"": 0.9, ""true_errors"": 9}","{""k"": 5, ""lift_vs_prevalence"": 1.3333333333333333, ""precision"": 1.0, ""true_errors"": 5}","{""k"": 5, ""lift_vs_prevalence"": 1.3333333333333333, ""precision"": 1.0, ""true_errors"": 5}",1.25,0.1
0.06927545183479134,0.5694444444444444,0.8192754518347913,"{""error_rate"": 0.8, ""k"": 5, ""true_errors"": 4}",24,18,0.75,office0,duplicate_incident,object,association_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.0666666666666667, ""precision"": 0.8, ""true_errors"": 8}","{""k"": 5, ""lift_vs_prevalence"": 1.0666666666666667, ""precision"": 0.8, ""true_errors"": 4}","{""k"": 5, ""lift_vs_prevalence"": 1.0666666666666667, ""precision"": 0.8, ""true_errors"": 4}",1.0,0.1
0.049274114592742,0.5972222222222223,0.799274114592742,"{""error_rate"": 0.4, ""k"": 5, ""true_errors"": 2}",24,18,0.75,office0,combined,object,association_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.0666666666666667, ""precision"": 0.8, ""true_errors"": 8}","{""k"": 5, ""lift_vs_prevalence"": 0.7999999999999999, ""precision"": 0.6, ""true_errors"": 3}","{""k"": 5, ""lift_vs_prevalence"": 0.7999999999999999, ""precision"": 0.6, ""true_errors"": 3}",1.4999999999999998,0.1
