audit_association_coverage,audit_association_loose,audit_association_repeated,audit_dominant_count,audit_dominant_fraction,audit_dominant_gt_id,audit_dominant_gt_label,audit_eligible_observations,audit_gt_hist,audit_gt_label_hist,audit_mask_any,audit_mask_repeated,audit_mask_severe,audit_merge_membership_repeated,audit_mixed_mask_fraction,audit_mixed_mask_observations,audit_observation_coverage,audit_overmerge_cross_class,audit_overmerge_repeated,audit_overmerge_same_class,audit_pure_observations,audit_second_count,audit_split_incident,audit_spurious_background,audit_unified_plus_spurious,audit_unified_repeated,audit_wrong_association_fraction,audit_wrong_association_observations,best_duplicate_pair_score,combined_anomaly_score,connected_components_26,duplicate_conflict_score,evidence_coverage,evidence_scope,evidence_supported_voxels,fragmentation_rank,fragmentation_score,gt_dominant_fraction,gt_dominant_id,gt_dominant_label,gt_eligible_member_observations,gt_false_split_incident,gt_identity_error,gt_overlap_hist,gt_overmerge,gt_overmerge_cross_class,gt_overmerge_same_class,gt_second_fraction,gt_second_id,gt_second_label,gt_substantial_instances,gt_supported_fraction,gt_supported_voxels,has_association_evidence_error,has_mask_evidence_error,is_background,label_hist,label_vote_entropy,largest_component_fraction,major_connected_components_26,major_label_region_count,mean_seen_count,mean_voxel_disagreement,median_seen_count,member_observations,mixed_mask_fraction,mixed_mask_observations,nonspatial_label_score,num_detections,object_index,object_uid,object_voxels,owner_label_entropy,predicted_label,primary_evidence_label,primary_evidence_label_id,pure_member_observations,rank,scene,second_evidence_label,second_evidence_label_id,second_label_largest_region_fraction,semantic_conflict_score,stable_evidence_voxels,voxel_majority_entropy,voxel_majority_second_fraction,voxel_majority_top_fraction,voxel_size_m,wrong_association_fraction,wrong_association_observations
True,True,True,28,0.5714285714285714,4,chair,218,"{""4"": 28, ""51"": 4, ""58"": 17}","{""chair"": 28, ""table"": 17, ""wall"": 4}",True,True,True,True,0.7752293577981652,169,True,True,True,False,49,17,True,False,True,True,0.42857142857142855,21,0.6523978348230439,0.9696969696969697,3,0.8333333333333334,1.0,all_history,423,0.9696969696969697,0.01891252955082745,0.48936170212765956,51,wall,218,False,True,"[{""gt_id"": 51, ""gt_label"": ""wall"", ""pred_fraction"": 0.48936170212765956, ""voxels"": 207}]",False,False,False,0.0,,,1,0.48936170212765956,207,True,True,False,"{""109"": 141, ""117"": 16, ""119"": 12, ""128"": 393, ""159"": 519, ""165"": 9, ""172"": 5610, ""173"": 23, ""174"": 875, ""182"": 127, ""21"": 566, ""23"": 14, ""24"": 79, ""25"": 140, ""48"": 26767, ""53"": 288, ""56"": 64, ""60"": 15292, ""61"": 996, ""70"": 80, ""81"": 23, ""93"": 70}",0.43520978954364514,0.9810874704491725,2,4,123.177304964539,0.45480593445634704,158.0,218,0.7752293577981652,169,0.6666666666666666,218,5,6e93297f-d5b9-47be-b76d-dcbc7c95cea2,423,0.6076938957799232,coffee table,coffee table,48,49,6,office0,desk,60,0.021739130434782608,0.7575757575757576,414,0.42188144690473206,0.06855791962174941,0.8486997635933806,0.05,0.9183673469387755,45
True,True,False,4,0.8,61,chair,246,"{""51"": 1, ""61"": 4}","{""chair"": 4, ""wall"": 1}",True,True,True,True,0.9796747967479674,241,True,False,False,False,5,1,False,False,True,True,0.2,1,0.0,0.9393939393939394,1,0.19696969696969696,1.0,all_history,350,0.4696969696969697,0.0,0.1657142857142857,35,panel,246,False,True,"[{""gt_id"": 35, ""gt_label"": ""panel"", ""pred_fraction"": 0.1657142857142857, ""voxels"": 58}, {""gt_id"": 50, ""gt_label"": ""switch"", ""pred_fraction"": 0.13428571428571429, ""voxels"": 47}, {""gt_id"": 46, ""gt_label"": ""undefined"", ""pred_fraction"": 0.10571428571428572, ""voxels"": 37}, {""gt_id"": 36, ""gt_label"": ""switch"", ""pred_fraction"": 0.054285714285714284, ""voxels"": 19}]",True,True,False,0.13428571428571429,50,switch,4,0.2571428571428571,90,True,True,False,"{""1"": 248, ""103"": 241, ""113"": 2086, ""114"": 2778, ""159"": 3673, ""164"": 3951, ""171"": 294, ""25"": 296, ""37"": 22948, ""58"": 67, ""77"": 17897}",0.6221931005710303,1.0,1,2,155.65428571428572,0.5655924178801376,175.0,246,0.9796747967479674,241,0.7575757575757576,246,8,9d5b4b06-4665-481a-953c-e71ecb925abd,350,0.6283395737741961,chair,chair,37,5,7,office0,folded chair,77,0.02005730659025788,0.9393939393939394,349,0.20661619953616717,0.05142857142857143,0.9342857142857143,0.05,1.0,5
True,True,True,17,0.3333333333333333,4,chair,272,"{""0"": 12, ""4"": 17, ""5"": 10, ""58"": 2, ""8"": 5, ""9"": 5}","{""chair"": 17, ""rug"": 10, ""sofa"": 5, ""table"": 2, ""unknown"": 12, ""wall"": 5}",True,True,True,True,0.8125,221,True,True,True,False,51,12,False,False,True,True,0.6666666666666666,34,0.5165683963662445,0.9393939393939394,2,0.7121212121212122,1.0,all_history,2477,0.9393939393939394,0.0004037141703673308,0.6955995155429956,58,table,272,True,True,"[{""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 0.6955995155429956, ""voxels"": 1723}, {""gt_id"": 9, ""gt_label"": ""sofa"", ""pred_fraction"": 0.3027856277755349, ""voxels"": 750}, {""gt_id"": 51, ""gt_label"": ""wall"", ""pred_fraction"": 0.28582963262010497, ""voxels"": 708}, {""gt_id"": 8, ""gt_label"": ""wall"", ""pred_fraction"": 0.27815906338312474, ""voxels"": 689}, {""gt_id"": 7, ""gt_label"": ""sofa"", ""pred_fraction"": 0.26039563988696, ""voxels"": 645}, {""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.23173193379087606, ""voxels"": 574}, {""gt_id"": 0, ""gt_label"": ""unknown"", ""pred_fraction"": 0.14816310052482842, ""voxels"": 367}, {""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.1425111021396851, ""voxels"": 353}, {""gt_id"": 61, ""gt_label"": ""chair"", ""pred_fraction"": 0.04481227291077917, ""voxels"": 111}, {""gt_id"": 52, ""gt_label"": ""other-leaf"", ""pred_fraction"": 0.0012111425111021397, ""voxels"": 3}]",True,True,False,0.3027856277755349,9,sofa,8,0.7698829228905935,1907,True,True,False,"{""114"": 443, ""123"": 3, ""125"": 3188, ""14"": 2757, ""159"": 128289, ""165"": 3366, ""198"": 8, ""53"": 103817, ""58"": 1114, ""76"": 10}",0.39285894185297343,0.9995962858296327,1,2,98.10052482842148,0.39162168364975314,98.0,272,0.8125,221,0.5454545454545454,272,21,988a8dab-de7d-42db-9fd2-c902bd5b5ffe,2477,0.5738608334341295,sofa chair,sofa chair,159,51,8,office0,couch,53,0.37682926829268293,0.8181818181818182,2460,0.40083283491628735,0.3835284618490109,0.6083972547436415,0.05,0.9607843137254902,49
False,False,False,0,0.0,,,1,{},{},True,False,False,False,1.0,1,True,False,False,False,0,0,False,False,False,False,0.0,0,0.6473178682148522,0.9393939393939394,1,0.7727272727272727,1.0,all_history,1458,0.4696969696969697,0.0,0.5384087791495199,58,table,1,True,True,"[{""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 0.5384087791495199, ""voxels"": 785}, {""gt_id"": 9, ""gt_label"": ""sofa"", ""pred_fraction"": 0.5013717421124828, ""voxels"": 731}, {""gt_id"": 0, ""gt_label"": ""unknown"", ""pred_fraction"": 0.18998628257887518, ""voxels"": 277}, {""gt_id"": 8, ""gt_label"": ""wall"", ""pred_fraction"": 0.12071330589849108, ""voxels"": 176}, {""gt_id"": 7, ""gt_label"": ""sofa"", ""pred_fraction"": 0.01646090534979424, ""voxels"": 24}]",True,True,False,0.5013717421124828,9,sofa,4,0.5438957475994513,793,False,True,False,"{""117"": 1037, ""125"": 18, ""159"": 205, ""182"": 470, ""198"": 1458, ""53"": 279, ""57"": 114, ""58"": 5}",0.7207130898278783,1.0,1,2,2.459533607681756,0.40401149509386713,1.0,1,1.0,1,0.19696969696969696,1,28,803f469d-7639-4541-a1d9-e7b503dfdda3,1458,0.0,window,window,198,0,9,office0,paper bag,117,0.9246575342465754,0.9393939393939394,146,0.2556770712273706,0.09259259259259259,0.8998628257887518,0.05,0.0,0
True,True,True,9,0.5294117647058824,58,table,159,"{""0"": 1, ""24"": 2, ""5"": 5, ""58"": 9}","{""rug"": 5, ""table"": 9, ""unknown"": 1, ""wall"": 2}",True,True,True,True,0.8930817610062893,142,True,True,True,False,17,5,True,False,True,True,0.47058823529411764,8,0.7709742858578941,0.9242424242424242,1,0.9242424242424242,1.0,all_history,1421,0.4696969696969697,0.0,0.741027445460943,4,chair,159,True,True,"[{""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.741027445460943, ""voxels"": 1053}, {""gt_id"": 24, ""gt_label"": ""wall"", ""pred_fraction"": 0.35467980295566504, ""voxels"": 504}, {""gt_id"": 66, ""gt_label"": ""tv-screen"", ""pred_fraction"": 0.32441942294159043, ""voxels"": 461}, {""gt_id"": 12, ""gt_label"": ""table"", ""pred_fraction"": 0.30823363828289935, ""voxels"": 438}, {""gt_id"": 30, ""gt_label"": ""anonymize_picture"", ""pred_fraction"": 0.21041520056298382, ""voxels"": 299}, {""gt_id"": 5, ""gt_label"": ""rug"", ""pred_fraction"": 0.18156228008444758, ""voxels"": 258}, {""gt_id"": 3, ""gt_label"": ""anonymize_picture"", ""pred_fraction"": 0.06685432793807178, ""voxels"": 95}, {""gt_id"": 57, ""gt_label"": ""clock"", ""pred_fraction"": 0.03237156931738212, ""voxels"": 46}, {""gt_id"": 11, ""gt_label"": ""camera"", ""pred_fraction"": 0.019000703729767768, ""voxels"": 27}, {""gt_id"": 25, ""gt_label"": ""wall-plug"", ""pred_fraction"": 0.014074595355383532, ""voxels"": 20}, {""gt_id"": 31, ""gt_label"": ""wall-plug"", ""pred_fraction"": 0.009852216748768473, ""voxels"": 14}, {""gt_id"": 45, ""gt_label"": ""wall-plug"", ""pred_fraction"": 0.00844475721323012, ""voxels"": 12}]",True,True,False,0.35467980295566504,24,wall,7,0.9859254046446164,1401,True,True,False,"{""108"": 1515, ""121"": 72, ""123"": 533, ""132"": 453, ""135"": 1036, ""136"": 1203, ""160"": 2258, ""187"": 104702, ""77"": 18}",0.15681546261237292,1.0,1,2,78.66995073891626,0.059835943420278835,86.0,159,0.8930817610062893,142,0.45454545454545453,159,4,9ee2b22c-1b4c-4162-ba8c-21a346dfaba6,1421,0.28723367606738764,tv,tv,187,17,10,office0,speaker,160,0.021567217828900073,0.48484848484848486,1391,0.08520538783016258,0.0211118930330753,0.971850809289233,0.05,1.0,17
True,True,True,25,0.7142857142857143,12,table,66,"{""12"": 25, ""4"": 9, ""58"": 1}","{""chair"": 9, ""table"": 1}",True,True,True,True,0.4696969696969697,31,True,True,True,False,35,9,False,False,True,True,0.2857142857142857,10,0.7709742858578941,0.9242424242424242,1,0.9242424242424242,1.0,all_history,85,0.4696969696969697,0.0,0.8823529411764706,4,chair,66,True,True,"[{""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.8823529411764706, ""voxels"": 75}, {""gt_id"": 12, ""gt_label"": ""table"", ""pred_fraction"": 0.8823529411764706, ""voxels"": 75}, {""gt_id"": 66, ""gt_label"": ""tv-screen"", ""pred_fraction"": 0.47058823529411764, ""voxels"": 40}, {""gt_id"": 24, ""gt_label"": ""wall"", ""pred_fraction"": 0.3764705882352941, ""voxels"": 32}]",True,True,False,0.8823529411764706,12,table,4,1.0,85,True,True,False,"{""132"": 455, ""135"": 1055, ""160"": 2325, ""187"": 2991}",0.8638162184835966,1.0,1,2,80.30588235294118,0.48941184183556785,80.0,66,0.4696969696969697,31,0.9696969696969697,66,9,c4bd14d3-0681-4b6f-b5a6-0caddcae1b24,85,0.819164594835246,speaker,tv,187,35,11,office0,speaker,160,0.4,0.9090909090909091,85,0.7029575152461508,0.4,0.5764705882352941,0.05,0.7428571428571429,26
True,True,True,84,0.5029940119760479,10,ceiling,307,"{""10"": 84, ""4"": 5, ""58"": 67, ""61"": 11}","{""ceiling"": 84, ""chair"": 5, ""table"": 67}",True,True,True,True,0.4560260586319218,140,True,True,True,False,167,67,False,True,True,True,0.49700598802395207,83,0.2128972813646633,0.9090909090909091,1,0.5,1.0,all_history,209,0.4696969696969697,0.0,0.937799043062201,10,ceiling,307,True,True,"[{""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.937799043062201, ""voxels"": 196}, {""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.784688995215311, ""voxels"": 164}, {""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 0.784688995215311, ""voxels"": 164}, {""gt_id"": 61, ""gt_label"": ""chair"", ""pred_fraction"": 0.6363636363636364, ""voxels"": 133}]",True,True,False,0.784688995215311,4,chair,4,0.9856459330143541,206,True,True,False,"{""120"": 15, ""123"": 16, ""125"": 167, ""132"": 39, ""142"": 672, ""16"": 10051, ""165"": 5519, ""183"": 15220, ""184"": 663, ""27"": 583, ""58"": 80, ""94"": 2026}",0.5831305455923999,1.0,1,2,167.70813397129186,0.5545466681521773,208.0,307,0.4560260586319218,140,0.8181818181818182,307,2,a66971cb-acd9-4720-9778-9505861322ca,209,0.6872412516060208,trash bin,trash bin,183,167,12,office0,bin,16,0.03365384615384615,0.9090909090909091,208,0.22352218593630138,0.05263157894736842,0.9186602870813397,0.05,0.49700598802395207,83
False,False,False,1,1.0,4,chair,1,"{""4"": 1}","{""chair"": 1}",False,False,False,False,0.0,0,True,False,False,False,1,0,False,False,False,False,0.0,0,0.22822397893534355,0.9090909090909091,1,0.5454545454545454,1.0,all_history,103,0.4696969696969697,0.0,0.9805825242718447,10,ceiling,1,True,True,"[{""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.9805825242718447, ""voxels"": 101}, {""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.9320388349514563, ""voxels"": 96}, {""gt_id"": 24, ""gt_label"": ""wall"", ""pred_fraction"": 0.5145631067961165, ""voxels"": 53}]",True,True,False,0.9320388349514563,4,chair,3,0.9902912621359223,102,True,False,False,"{""108"": 10, ""121"": 103, ""136"": 12, ""40"": 231, ""42"": 170, ""65"": 17}",0.730435959352396,1.0,1,1,5.271844660194175,0.48669470649488433,1.0,1,0.0,0,0.19696969696969696,1,30,e3f817bd-6d7a-4e13-abe0-077769bee533,103,0.0,person,person,121,1,13,office0,closet door,40,0.6666666666666666,0.9090909090909091,6,0.3204682874115841,0.05825242718446602,0.941747572815534,0.05,1.0,1
True,False,False,3,1.0,0,unknown,5,"{""0"": 3}","{""unknown"": 3}",True,True,True,True,0.4,2,True,False,False,False,3,0,False,False,True,True,0.0,0,0.7595417907316206,0.8787878787878788,1,0.8787878787878788,1.0,all_history,963,0.4696969696969697,0.0,0.7165109034267912,5,rug,5,True,True,"[{""gt_id"": 5, ""gt_label"": ""rug"", ""pred_fraction"": 0.7165109034267912, ""voxels"": 690}, {""gt_id"": 44, ""gt_label"": ""desk-organizer"", ""pred_fraction"": 0.4569055036344756, ""voxels"": 440}, {""gt_id"": 0, ""gt_label"": ""unknown"", ""pred_fraction"": 0.004153686396677051, ""voxels"": 4}]",True,True,False,0.4569055036344756,44,desk-organizer,2,0.7673935617860852,739,True,True,False,"{""1"": 5, ""108"": 19, ""117"": 93, ""127"": 2374, ""131"": 19701, ""136"": 10, ""141"": 45, ""143"": 53, ""160"": 20, ""165"": 146, ""183"": 154, ""184"": 121, ""187"": 20, ""197"": 28, ""25"": 26, ""27"": 9, ""29"": 4, ""40"": 24, ""42"": 12, ""45"": 15, ""51"": 7, ""65"": 5}",0.1846106802317975,1.0,1,1,23.770508826583594,0.12731945949850595,9.0,5,0.4,2,0.19696969696969696,5,20,c24d74d6-16cb-4111-b207-79e4c653454b,963,0.0,potted plant,potted plant,131,3,14,office0,plant,127,0.0012658227848101266,0.30303030303030304,790,0.02100184486807532,0.0020768431983385254,0.9968847352024922,0.05,1.0,3
False,False,False,1,1.0,9,sofa,1,"{""9"": 1}","{""sofa"": 1}",False,False,False,False,0.0,0,True,False,False,False,1,0,False,False,False,False,0.0,0,0.49753596309214826,0.8787878787878788,1,0.6666666666666666,1.0,all_history,95,0.4696969696969697,0.0,1.0,8,wall,1,False,True,"[{""gt_id"": 8, ""gt_label"": ""wall"", ""pred_fraction"": 1.0, ""voxels"": 95}, {""gt_id"": 9, ""gt_label"": ""sofa"", ""pred_fraction"": 1.0, ""voxels"": 95}, {""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 0.9578947368421052, ""voxels"": 91}, {""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.9157894736842105, ""voxels"": 87}]",True,True,False,1.0,9,sofa,4,1.0,95,True,False,False,"{""125"": 95, ""14"": 1, ""159"": 223, ""53"": 181}",0.7616830762953153,1.0,1,1,5.2631578947368425,0.45082599873881185,1.0,1,0.0,0,0.19696969696969696,1,31,1bbcdac1-983a-480e-b589-d152c490f1b6,95,0.0,pillow,pillow,125,1,15,office0,sofa chair,159,0.5294117647058824,0.8787878787878788,17,0.48849313631394436,0.10526315789473684,0.8421052631578947,0.05,1.0,1
